error_rate,support_threshold,TBR,TBR_transformed,TBR_transformed_smoothed,PBS,PBS_transformed,PBS_transformed_smoothed,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates
0.675,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.675,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7000000000000001,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.7250000000000001,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.75,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.775,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8250000000000001,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.8500000000000001,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.6000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.625,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.65,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.675,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.7000000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.7250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.75,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.775,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.8,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.8250000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.8500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.875,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.9,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.925,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.9500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,0.9750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.875,1.0,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.025,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.05,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.07500000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.1,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.125,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.15000000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.17500000000000002,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.2,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.225,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.25,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.275,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.30000000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.325,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.35000000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.375,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.4,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.42500000000000004,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.45,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.47500000000000003,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.5,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.525,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.55,0,0,0,1.0,1.0,1.0,{},{},{},{}
0.9,0.5750000000000001,0,0,0,1.0,1.0,1.0,{},{},{},{}
